algo,type,n,m,trial,time
sms,star,38732,77462,2,0.000549250
sms,star,41153,82304,0,0.000647752
sms,star,41153,82304,1,0.000619521
sms,star,41153,82304,2,0.000658708
sms,star,43726,87450,0,0.000693236
sms,star,43726,87450,1,0.000571740
sms,star,43726,87450,2,0.000667081
sms,star,46459,92916,0,0.000744447
sms,star,46459,92916,1,0.000762439
sms,star,46459,92916,2,0.000712240
sms,star,49363,98724,0,0.000817417
sms,star,49363,98724,1,0.000676201
sms,star,49363,98724,2,0.000735480
sms,star,52449,104896,0,0.000802820
sms,star,52449,104896,1,0.000776832
sms,star,52449,104896,2,0.000836774
sms,star,55728,111454,0,0.000766738
sms,star,55728,111454,1,0.000877497
sms,star,55728,111454,2,0.000831676
sms,star,59211,118420,0,0.000946923
sms,star,59211,118420,1,0.000871535
sms,star,59211,118420,2,0.000913197
sms,star,62912,125822,0,0.000898412
sms,star,62912,125822,1,0.000855079
sms,star,62912,125822,2,0.000849515
sms,star,66844,133686,0,0.001033387
sms,star,66844,133686,1,0.001044696
sms,star,66844,133686,2,0.000878045
sms,star,71022,142042,0,0.001164193
sms,star,71022,142042,1,0.001085463
sms,star,71022,142042,2,0.001061292
sms,star,75461,150920,0,0.001047128
sms,star,75461,150920,1,0.001125978
sms,star,75461,150920,2,0.001153247
sms,star,80178,160354,0,0.001107829
sms,star,80178,160354,1,0.001326649
sms,star,80178,160354,2,0.001191341
sms,star,85190,170378,0,0.001453856
sms,star,85190,170378,1,0.001440362
sms,star,85190,170378,2,0.001387562
sms,star,90515,181028,0,0.001399102
sms,star,90515,181028,1,0.001269437
sms,star,90515,181028,2,0.001195966
sms,star,96173,192344,0,0.001418253
sms,star,96173,192344,1,0.001634592
sms,star,96173,192344,2,0.001305769
sms,star,102184,204366,0,0.001348740
sms,star,102184,204366,1,0.001346181
sms,star,102184,204366,2,0.001495708
sms,star,114957,229912,0,0.001912091
sms,star,114957,229912,1,0.001548148
sms,star,114957,229912,2,0.001763670
sms,star,129327,258652,0,0.001869484
sms,star,129327,258652,1,0.001892302
sms,star,129327,258652,2,0.002068852
sms,star,145493,290984,0,0.002261469
sms,star,145493,290984,1,0.002481195
sms,star,145493,290984,2,0.002449908
sms,star,163680,327358,0,0.002236080
sms,star,163680,327358,1,0.002808920
sms,star,163680,327358,2,0.002414954
sms,star,184140,368278,0,0.002552508
sms,star,184140,368278,1,0.003109890
sms,star,184140,368278,2,0.002871001
sms,star,207158,414314,0,0.003255090
sms,star,207158,414314,1,0.003130410
sms,star,207158,414314,2,0.003582555
sms,star,233053,466104,0,0.003754696
sms,star,233053,466104,1,0.004038250
sms,star,233053,466104,2,0.003494665
sms,star,262185,524368,0,0.004452152
sms,star,262185,524368,1,0.004220844
sms,star,262185,524368,2,0.004166435
sms,star,294959,589916,0,0.004212724
sms,star,294959,589916,1,0.004737093
sms,star,294959,589916,2,0.004273097
sms,star,331829,663656,0,0.004940516
sms,star,331829,663656,1,0.005365840
sms,star,331829,663656,2,0.005083142
sms,star,373308,746614,0,0.006690808
sms,star,373308,746614,1,0.005852781
sms,star,373308,746614,2,0.006464081
sms,star,419972,839942,0,0.006760539
sms,star,419972,839942,1,0.007291104
sms,star,419972,839942,2,0.007169976
sms,star,472469,944936,0,0.008036231
sms,star,472469,944936,1,0.007474842
sms,star,472469,944936,2,0.008729309
sms,star,531528,1063054,0,0.009993311
sms,star,531528,1063054,1,0.008502656
sms,star,531528,1063054,2,0.009929303
sms,star,597969,1195936,0,0.009292170
sms,star,597969,1195936,1,0.009404322
sms,star,597969,1195936,2,0.010010261
sms,star,672716,1345430,0,0.010304146
sms,star,672716,1345430,1,0.010839525
sms,star,672716,1345430,2,0.012987656
sms,star,756806,1513610,0,0.012947516
sms,star,756806,1513610,1,0.013563490
sms,star,756806,1513610,2,0.013210276
sms,star,851407,1702812,0,0.017782500
sms,star,851407,1702812,1,0.016954153
sms,star,851407,1702812,2,0.014968762
sms,star,957833,1915664,0,0.018257896
sms,star,957833,1915664,1,0.019454000
sms,star,957833,1915664,2,0.018712889
sms,star,1077563,2155124,0,0.019132042
sms,star,1077563,2155124,1,0.019413972
sms,star,1077563,2155124,2,0.022692142
sms,star,1212259,2424516,0,0.025258479
sms,star,1212259,2424516,1,0.025953267
sms,star,1212259,2424516,2,0.023774575
sms,star,1363792,2727582,0,0.030765000
sms,star,1363792,2727582,1,0.031322354
sms,star,1363792,2727582,2,0.029319156
sms,star,1534266,3068530,0,0.038089319
sms,star,1534266,3068530,1,0.038126028
sms,star,1534266,3068530,2,0.041702333
sms,star,1726050,3452098,0,0.045820305
sms,star,1726050,3452098,1,0.048003347
sms,star,1726050,3452098,2,0.050132354
sms,star,1941807,3883612,0,0.056372813
sms,star,1941807,3883612,1,0.058590520
sms,star,1941807,3883612,2,0.052682646
sms,star,2184533,4369064,0,0.073615083
sms,star,2184533,4369064,1,0.065498396
sms,star,2184533,4369064,2,0.074877167
sms,star,2457600,4915198,0,0.080101937
sms,star,2457600,4915198,1,0.092418271
sms,star,2457600,4915198,2,0.079706417
sms,star,2764800,5529598,0,0.102653459
sms,star,2764800,5529598,1,0.100086375
sms,star,2764800,5529598,2,0.099217062
sms,star,3110400,6220798,0,0.103255833
sms,star,3110400,6220798,1,0.105890167
sms,star,3110400,6220798,2,0.114460208
sms,star,3499200,6998398,0,0.119990041
sms,star,3499200,6998398,1,0.123875000
sms,star,3499200,6998398,2,0.121947917
sms,star,3936600,7873198,0,0.160588083
sms,star,3936600,7873198,1,0.152355334
sms,star,3936600,7873198,2,0.162827250
sms,star,4428675,8857348,0,0.185449250
sms,star,4428675,8857348,1,0.174272792
sms,star,4428675,8857348,2,0.175832042
sms,star,4982260,9964518,0,0.220765958
sms,star,4982260,9964518,1,0.204981375
sms,star,4982260,9964518,2,0.220141583
sms,star,5605043,11210084,0,0.261601375
sms,star,5605043,11210084,1,0.259414958
sms,star,5605043,11210084,2,0.243660084
sms,star,6305674,12611346,0,0.282056125
sms,star,6305674,12611346,1,0.289360916
sms,star,6305674,12611346,2,0.274868208
sms,star,7093884,14187766,0,0.330434000
sms,star,7093884,14187766,1,0.331660000
sms,star,7093884,14187766,2,0.349575375
sms,star,7980620,15961238,0,0.381218708
sms,star,7980620,15961238,1,0.403777083
sms,star,7980620,15961238,2,0.423346916
sms,star,8978198,17956394,0,0.480409791
sms,star,8978198,17956394,1,0.459821208
sms,star,8978198,17956394,2,0.481511708
sms,star,10100473,20200944,0,0.556222917
sms,star,10100473,20200944,1,0.548784250
sms,star,10100473,20200944,2,0.552912416
sms,star,11363033,22726064,0,0.630035917
sms,star,11363033,22726064,1,0.640295417
sms,star,11363033,22726064,2,0.641090792
sms,star,12783413,25566824,0,0.709201709
sms,star,12783413,25566824,1,0.697528000
sms,star,12783413,25566824,2,0.698150792
sms,star,14381340,28762678,0,0.844092250
sms,star,14381340,28762678,1,0.847637166
sms,star,14381340,28762678,2,0.836376750
sms,star,16179008,32358014,0,0.941428000
sms,star,16179008,32358014,1,0.922319958
sms,star,16179008,32358014,2,0.919498416
sms,star,18201384,36402766,0,1.086406875
sms,star,18201384,36402766,1,1.095323708
sms,star,18201384,36402766,2,1.065819292
