algo,type,n,m,trial,time
sms,chain,39,76,0,0.000000960
sms,chain,39,76,1,0.000000976
sms,chain,39,76,2,0.000000948
sms,chain,42,82,0,0.000000967
sms,chain,42,82,1,0.000000966
sms,chain,42,82,2,0.000000974
sms,chain,45,88,0,0.000001019
sms,chain,45,88,1,0.000001025
sms,chain,45,88,2,0.000001009
sms,chain,48,94,0,0.000001041
sms,chain,48,94,1,0.000001037
sms,chain,48,94,2,0.000001039
sms,chain,51,100,0,0.000001103
sms,chain,51,100,1,0.000001082
sms,chain,51,100,2,0.000001094
sms,chain,55,108,0,0.000001151
sms,chain,55,108,1,0.000001161
sms,chain,55,108,2,0.000001172
sms,chain,59,116,0,0.000001172
sms,chain,59,116,1,0.000001182
sms,chain,59,116,2,0.000001178
sms,chain,63,124,0,0.000001272
sms,chain,63,124,1,0.000001242
sms,chain,63,124,2,0.000001234
sms,chain,67,132,0,0.000001349
sms,chain,67,132,1,0.000001324
sms,chain,67,132,2,0.000001353
sms,chain,72,142,0,0.000001435
sms,chain,72,142,1,0.000001475
sms,chain,72,142,2,0.000001435
sms,chain,77,152,0,0.000001515
sms,chain,77,152,1,0.000001480
sms,chain,77,152,2,0.000001491
sms,chain,82,162,0,0.000001520
sms,chain,82,162,1,0.000001509
sms,chain,82,162,2,0.000001512
sms,chain,88,174,0,0.000001641
sms,chain,88,174,1,0.000001631
sms,chain,88,174,2,0.000001755
sms,chain,94,186,0,0.000001733
sms,chain,94,186,1,0.000001716
sms,chain,94,186,2,0.000001768
sms,chain,100,198,0,0.000001818
sms,chain,100,198,1,0.000001769
sms,chain,100,198,2,0.000001749
sms,chain,107,212,0,0.000001839
sms,chain,107,212,1,0.000001873
sms,chain,107,212,2,0.000001912
sms,chain,114,226,0,0.000002012
sms,chain,114,226,1,0.000002003
sms,chain,114,226,2,0.000001908
sms,chain,122,242,0,0.000002052
sms,chain,122,242,1,0.000002096
sms,chain,122,242,2,0.000002120
sms,chain,130,258,0,0.000002145
sms,chain,130,258,1,0.000002130
sms,chain,130,258,2,0.000002169
sms,chain,139,276,0,0.000002274
sms,chain,139,276,1,0.000002252
sms,chain,139,276,2,0.000002274
sms,chain,148,294,0,0.000002401
sms,chain,148,294,1,0.000002460
sms,chain,148,294,2,0.000002384
sms,chain,158,314,0,0.000002525
sms,chain,158,314,1,0.000002526
sms,chain,158,314,2,0.000002624
sms,chain,168,334,0,0.000002790
sms,chain,168,334,1,0.000002722
sms,chain,168,334,2,0.000002670
sms,chain,179,356,0,0.000002816
sms,chain,179,356,1,0.000002782
sms,chain,179,356,2,0.000002798
sms,chain,191,380,0,0.000002929
sms,chain,191,380,1,0.000003044
sms,chain,191,380,2,0.000003029
sms,chain,203,404,0,0.000003088
sms,chain,203,404,1,0.000003091
sms,chain,203,404,2,0.000003019
sms,chain,216,430,0,0.000003332
sms,chain,216,430,1,0.000003277
sms,chain,216,430,2,0.000003285
sms,chain,230,458,0,0.000003540
sms,chain,230,458,1,0.000003374
sms,chain,230,458,2,0.000003342
sms,chain,245,488,0,0.000003720
sms,chain,245,488,1,0.000003670
sms,chain,245,488,2,0.000003711
sms,chain,261,520,0,0.000004156
sms,chain,261,520,1,0.000004116
sms,chain,261,520,2,0.000004061
sms,chain,278,554,0,0.000004422
sms,chain,278,554,1,0.000004542
sms,chain,278,554,2,0.000004523
sms,chain,296,590,0,0.000004697
sms,chain,296,590,1,0.000004853
sms,chain,296,590,2,0.000004910
sms,chain,315,628,0,0.000005023
sms,chain,315,628,1,0.000005011
sms,chain,315,628,2,0.000005065
sms,chain,335,668,0,0.000004945
sms,chain,335,668,1,0.000005059
sms,chain,335,668,2,0.000005125
sms,chain,356,710,0,0.000005495
sms,chain,356,710,1,0.000005386
sms,chain,356,710,2,0.000005548
sms,chain,379,756,0,0.000005761
sms,chain,379,756,1,0.000005767
sms,chain,379,756,2,0.000005837
sms,chain,403,804,0,0.000005965
sms,chain,403,804,1,0.000005999
sms,chain,403,804,2,0.000006004
sms,chain,429,856,0,0.000006444
sms,chain,429,856,1,0.000006414
sms,chain,429,856,2,0.000006357
sms,chain,456,910,0,0.000006786
sms,chain,456,910,1,0.000006580
sms,chain,456,910,2,0.000006653
sms,chain,485,968,0,0.000007132
sms,chain,485,968,1,0.000007147
sms,chain,485,968,2,0.000007140
sms,chain,516,1030,0,0.000006914
sms,chain,516,1030,1,0.000006740
sms,chain,516,1030,2,0.000006956
sms,chain,549,1096,0,0.000007383
sms,chain,549,1096,1,0.000007228
sms,chain,549,1096,2,0.000007219
sms,chain,584,1166,0,0.000007644
sms,chain,584,1166,1,0.000007711
sms,chain,584,1166,2,0.000007580
sms,chain,621,1240,0,0.000008085
sms,chain,621,1240,1,0.000007978
sms,chain,621,1240,2,0.000008063
sms,chain,660,1318,0,0.000008288
sms,chain,660,1318,1,0.000008387
sms,chain,660,1318,2,0.000008729
sms,chain,702,1402,0,0.000009051
sms,chain,702,1402,1,0.000009029
sms,chain,702,1402,2,0.000009220
sms,chain,746,1490,0,0.000009495
sms,chain,746,1490,1,0.000009431
sms,chain,746,1490,2,0.000009524
sms,chain,793,1584,0,0.000010164
sms,chain,793,1584,1,0.000010130
sms,chain,793,1584,2,0.000010043
sms,chain,843,1684,0,0.000010687
sms,chain,843,1684,1,0.000010815
sms,chain,843,1684,2,0.000010897
sms,chain,896,1790,0,0.000011465
sms,chain,896,1790,1,0.000011209
sms,chain,896,1790,2,0.000011246
sms,chain,952,1902,0,0.000011934
sms,chain,952,1902,1,0.000011956
sms,chain,952,1902,2,0.000012424
sms,chain,1012,2022,0,0.000012940
sms,chain,1012,2022,1,0.000012905
sms,chain,1012,2022,2,0.000012922
sms,chain,1076,2150,0,0.000014388
sms,chain,1076,2150,1,0.000014346
sms,chain,1076,2150,2,0.000014563
sms,chain,1144,2286,0,0.000015093
sms,chain,1144,2286,1,0.000015170
sms,chain,1144,2286,2,0.000015400
sms,chain,1216,2430,0,0.000016212
sms,chain,1216,2430,1,0.000015977
sms,chain,1216,2430,2,0.000015984
sms,chain,1292,2582,0,0.000016561
sms,chain,1292,2582,1,0.000016694
sms,chain,1292,2582,2,0.000017583
sms,chain,1373,2744,0,0.000017795
sms,chain,1373,2744,1,0.000018139
sms,chain,1373,2744,2,0.000017645
sms,chain,1459,2916,0,0.000018633
sms,chain,1459,2916,1,0.000019304
sms,chain,1459,2916,2,0.000018809
sms,chain,1551,3100,0,0.000020215
sms,chain,1551,3100,1,0.000019992
sms,chain,1551,3100,2,0.000020952
sms,chain,1648,3294,0,0.000021664
sms,chain,1648,3294,1,0.000021163
sms,chain,1648,3294,2,0.000021258
sms,chain,1751,3500,0,0.000023669
sms,chain,1751,3500,1,0.000023003
sms,chain,1751,3500,2,0.000022475
sms,chain,1861,3720,0,0.000025360
sms,chain,1861,3720,1,0.000025149
sms,chain,1861,3720,2,0.000025145
sms,chain,1978,3954,0,0.000027377
sms,chain,1978,3954,1,0.000026617
sms,chain,1978,3954,2,0.000026891
sms,chain,2102,4202,0,0.000028334
sms,chain,2102,4202,1,0.000030123
sms,chain,2102,4202,2,0.000028368
sms,chain,2234,4466,0,0.000030019
sms,chain,2234,4466,1,0.000030228
sms,chain,2234,4466,2,0.000030498
sms,chain,2374,4746,0,0.000032379
sms,chain,2374,4746,1,0.000032224
sms,chain,2374,4746,2,0.000033326
sms,chain,2523,5044,0,0.000035410
sms,chain,2523,5044,1,0.000034514
sms,chain,2523,5044,2,0.000034585
sms,chain,2681,5360,0,0.000036996
sms,chain,2681,5360,1,0.000036787
sms,chain,2681,5360,2,0.000036716
sms,chain,2849,5696,0,0.000039365
sms,chain,2849,5696,1,0.000038739
sms,chain,2849,5696,2,0.000039472
sms,chain,3028,6054,0,0.000041429
sms,chain,3028,6054,1,0.000041006
sms,chain,3028,6054,2,0.000041400
sms,chain,3218,6434,0,0.000044168
sms,chain,3218,6434,1,0.000043954
sms,chain,3218,6434,2,0.000044635
sms,chain,3420,6838,0,0.000050173
sms,chain,3420,6838,1,0.000046874
sms,chain,3420,6838,2,0.000046507
sms,chain,3634,7266,0,0.000053671
sms,chain,3634,7266,1,0.000053939
sms,chain,3634,7266,2,0.000055515
sms,chain,3862,7722,0,0.000057006
sms,chain,3862,7722,1,0.000058170
sms,chain,3862,7722,2,0.000057295
sms,chain,4104,8206,0,0.000059089
sms,chain,4104,8206,1,0.000058560
sms,chain,4104,8206,2,0.000057199
sms,chain,4361,8720,0,0.000063167
sms,chain,4361,8720,1,0.000061932
sms,chain,4361,8720,2,0.000061707
sms,chain,4634,9266,0,0.000065220
sms,chain,4634,9266,1,0.000066174
sms,chain,4634,9266,2,0.000065772
sms,chain,4924,9846,0,0.000068973
sms,chain,4924,9846,1,0.000068878
sms,chain,4924,9846,2,0.000069504
sms,chain,5232,10462,0,0.000082196
sms,chain,5232,10462,1,0.000081278
sms,chain,5232,10462,2,0.000077393
sms,chain,5559,11116,0,0.000082795
sms,chain,5559,11116,1,0.000087778
sms,chain,5559,11116,2,0.000087635
sms,chain,5907,11812,0,0.000091201
sms,chain,5907,11812,1,0.000086522
sms,chain,5907,11812,2,0.000088818
sms,chain,6277,12552,0,0.000092843
sms,chain,6277,12552,1,0.000089498
sms,chain,6277,12552,2,0.000088718
sms,chain,6670,13338,0,0.000099297
sms,chain,6670,13338,1,0.000095902
sms,chain,6670,13338,2,0.000096799
sms,chain,7087,14172,0,0.000101928
sms,chain,7087,14172,1,0.000103467
sms,chain,7087,14172,2,0.000104122
sms,chain,7530,15058,0,0.000117519
sms,chain,7530,15058,1,0.000120161
sms,chain,7530,15058,2,0.000119757
sms,chain,8001,16000,0,0.000126069
sms,chain,8001,16000,1,0.000126651
sms,chain,8001,16000,2,0.000125681
sms,chain,8502,17002,0,0.000143574
sms,chain,8502,17002,1,0.000146761
sms,chain,8502,17002,2,0.000140605
sms,chain,9034,18066,0,0.000150381
sms,chain,9034,18066,1,0.000146227
sms,chain,9034,18066,2,0.000152698
sms,chain,9599,19196,0,0.000157110
sms,chain,9599,19196,1,0.000158921
sms,chain,9599,19196,2,0.000156091
sms,chain,10199,20396,0,0.000170840
sms,chain,10199,20396,1,0.000172409
sms,chain,10199,20396,2,0.000167211
sms,chain,10837,21672,0,0.000181551
sms,chain,10837,21672,1,0.000177441
sms,chain,10837,21672,2,0.000180590
sms,chain,11515,23028,0,0.000190828
sms,chain,11515,23028,1,0.000194818
sms,chain,11515,23028,2,0.000194306
sms,chain,12235,24468,0,0.000208062
sms,chain,12235,24468,1,0.000208788
sms,chain,12235,24468,2,0.000210203
sms,chain,13000,25998,0,0.000223108
sms,chain,13000,25998,1,0.000214709
sms,chain,13000,25998,2,0.000214249
sms,chain,13813,27624,0,0.000234496
sms,chain,13813,27624,1,0.000229022
sms,chain,13813,27624,2,0.000227663
sms,chain,14677,29352,0,0.000244847
sms,chain,14677,29352,1,0.000244662
sms,chain,14677,29352,2,0.000246713
sms,chain,15595,31188,0,0.000263998
sms,chain,15595,31188,1,0.000261784
sms,chain,15595,31188,2,0.000258161
sms,chain,16570,33138,0,0.000289355
sms,chain,16570,33138,1,0.000282258
sms,chain,16570,33138,2,0.000285658
sms,chain,17606,35210,0,0.000305644
sms,chain,17606,35210,1,0.000306771
sms,chain,17606,35210,2,0.000308582
sms,chain,18707,37412,0,0.000321781
sms,chain,18707,37412,1,0.000324030
sms,chain,18707,37412,2,0.000324543
sms,chain,19877,39752,0,0.000344334
sms,chain,19877,39752,1,0.000352153
sms,chain,19877,39752,2,0.000341789
sms,chain,21120,42238,0,0.000363830
sms,chain,21120,42238,1,0.000368910
sms,chain,21120,42238,2,0.000370451
sms,chain,22440,44878,0,0.000384576
sms,chain,22440,44878,1,0.000398732
sms,chain,22440,44878,2,0.000388512
sms,chain,23843,47684,0,0.000418586
sms,chain,23843,47684,1,0.000410115
sms,chain,23843,47684,2,0.000418366
sms,chain,25334,50666,0,0.000433162
sms,chain,25334,50666,1,0.000446830
sms,chain,25334,50666,2,0.000433080
sms,chain,26918,53834,0,0.000478985
sms,chain,26918,53834,1,0.000471744
sms,chain,26918,53834,2,0.000479017
sms,chain,28601,57200,0,0.000506124
sms,chain,28601,57200,1,0.000491685
sms,chain,28601,57200,2,0.000498602
sms,chain,30389,60776,0,0.000535159
sms,chain,30389,60776,1,0.000536363
sms,chain,30389,60776,2,0.000526575
sms,chain,32289,64576,0,0.000555189
sms,chain,32289,64576,1,0.000561793
sms,chain,32289,64576,2,0.000584319
sms,chain,34308,68614,0,0.000651575
sms,chain,34308,68614,1,0.000631024
sms,chain,34308,68614,2,0.000637106
sms,chain,36453,72904,0,0.000692634
sms,chain,36453,72904,1,0.000670620
sms,chain,36453,72904,2,0.000675661
sms,chain,38732,77462,0,0.000716121
sms,chain,38732,77462,1,0.000728222
sms,chain,38732,77462,2,0.000731656
sms,chain,41153,82304,0,0.000776131
sms,chain,41153,82304,1,0.000773753
sms,chain,41153,82304,2,0.000778957
sms,chain,43726,87450,0,0.000829705
sms,chain,43726,87450,1,0.000828154
sms,chain,43726,87450,2,0.000807228
sms,chain,46459,92916,0,0.000867033
sms,chain,46459,92916,1,0.000918339
sms,chain,46459,92916,2,0.000860948
sms,chain,49363,98724,0,0.000928063
sms,chain,49363,98724,1,0.000927045
sms,chain,49363,98724,2,0.000902834
sms,chain,52449,104896,0,0.000974404
sms,chain,52449,104896,1,0.001002361
sms,chain,52449,104896,2,0.000969825
sms,chain,55728,111454,0,0.001038939
sms,chain,55728,111454,1,0.001046053
sms,chain,55728,111454,2,0.001024958
sms,chain,59211,118420,0,0.001111428
sms,chain,59211,118420,1,0.001134068
sms,chain,59211,118420,2,0.001109085
sms,chain,62912,125822,0,0.001163279
sms,chain,62912,125822,1,0.001169487
sms,chain,62912,125822,2,0.001181268
sms,chain,66844,133686,0,0.001236819
sms,chain,66844,133686,1,0.001243576
sms,chain,66844,133686,2,0.001237167
sms,chain,71022,142042,0,0.001339483
sms,chain,71022,142042,1,0.001357478
sms,chain,71022,142042,2,0.001367043
sms,chain,75461,150920,0,0.001437110
sms,chain,75461,150920,1,0.001475306
sms,chain,75461,150920,2,0.001409760
sms,chain,80178,160354,0,0.001514648
sms,chain,80178,160354,1,0.001556512
sms,chain,80178,160354,2,0.001536010
sms,chain,85190,170378,0,0.001599596
sms,chain,85190,170378,1,0.001623762
sms,chain,85190,170378,2,0.001638624
sms,chain,90515,181028,0,0.001734578
sms,chain,90515,181028,1,0.001763312
sms,chain,90515,181028,2,0.001730063
sms,chain,96173,192344,0,0.001838675
sms,chain,96173,192344,1,0.001828304
sms,chain,96173,192344,2,0.001840632
sms,chain,102184,204366,0,0.001950046
sms,chain,102184,204366,1,0.001963884
sms,chain,102184,204366,2,0.002006487
sms,chain,114957,229912,0,0.002189499
sms,chain,114957,229912,1,0.002218703
sms,chain,114957,229912,2,0.002199116
sms,chain,129327,258652,0,0.002517350
sms,chain,129327,258652,1,0.002472962
sms,chain,129327,258652,2,0.002490647
sms,chain,145493,290984,0,0.002857464
sms,chain,145493,290984,1,0.002795242
sms,chain,145493,290984,2,0.002802767
sms,chain,163680,327358,0,0.003216648
sms,chain,163680,327358,1,0.003198777
sms,chain,163680,327358,2,0.003234452
sms,chain,184140,368278,0,0.003606521
sms,chain,184140,368278,1,0.003589376
sms,chain,184140,368278,2,0.003608095
sms,chain,207158,414314,0,0.004109617
sms,chain,207158,414314,1,0.004063302
sms,chain,207158,414314,2,0.004030113
sms,chain,233053,466104,0,0.004635635
sms,chain,233053,466104,1,0.004700278
sms,chain,233053,466104,2,0.004628381
sms,chain,262185,524368,0,0.005311552
sms,chain,262185,524368,1,0.005185385
sms,chain,262185,524368,2,0.005244240
sms,chain,294959,589916,0,0.006013608
sms,chain,294959,589916,1,0.005909297
sms,chain,294959,589916,2,0.005866266
sms,chain,331829,663656,0,0.006709694
sms,chain,331829,663656,1,0.006721242
sms,chain,331829,663656,2,0.006750599
sms,chain,373308,746614,0,0.007694741
sms,chain,373308,746614,1,0.007685497
sms,chain,373308,746614,2,0.007583625
sms,chain,419972,839942,0,0.008557993
sms,chain,419972,839942,1,0.008588184
sms,chain,419972,839942,2,0.008547868
sms,chain,472469,944936,0,0.009751443
sms,chain,472469,944936,1,0.009708053
sms,chain,472469,944936,2,0.009696599
sms,chain,531528,1063054,0,0.011025850
sms,chain,531528,1063054,1,0.010993542
sms,chain,531528,1063054,2,0.011046571
sms,chain,597969,1195936,0,0.012791135
sms,chain,597969,1195936,1,0.012748641
sms,chain,597969,1195936,2,0.012800984
sms,chain,672716,1345430,0,0.014414673
sms,chain,672716,1345430,1,0.014284099
sms,chain,672716,1345430,2,0.014305135
sms,chain,756806,1513610,0,0.017317333
sms,chain,756806,1513610,1,0.017933007
sms,chain,756806,1513610,2,0.017475257
sms,chain,851407,1702812,0,0.019220118
sms,chain,851407,1702812,1,0.020978354
sms,chain,851407,1702812,2,0.019740937
sms,chain,957833,1915664,0,0.021685258
sms,chain,957833,1915664,1,0.027769160
sms,chain,957833,1915664,2,0.022118392
sms,chain,1077563,2155124,0,0.026941875
sms,chain,1077563,2155124,1,0.030366615
sms,chain,1077563,2155124,2,0.029094750
sms,chain,1212259,2424516,0,0.033954889
sms,chain,1212259,2424516,1,0.031038489
sms,chain,1212259,2424516,2,0.036224931
sms,chain,1363792,2727582,0,0.036733278
sms,chain,1363792,2727582,1,0.038949143
sms,chain,1363792,2727582,2,0.037851250
sms,chain,1534266,3068530,0,0.044259444
sms,chain,1534266,3068530,1,0.043352056
sms,chain,1534266,3068530,2,0.043460250
sms,chain,1726050,3452098,0,0.054684042
sms,chain,1726050,3452098,1,0.052148791
sms,chain,1726050,3452098,2,0.052291750
sms,chain,1941807,3883612,0,0.062910271
sms,chain,1941807,3883612,1,0.062982855
sms,chain,1941807,3883612,2,0.061961812
sms,chain,2184533,4369064,0,0.078782584
sms,chain,2184533,4369064,1,0.096980486
sms,chain,2184533,4369064,2,0.103748396
sms,chain,2457600,4915198,0,0.094353916
sms,chain,2457600,4915198,1,0.094838729
sms,chain,2457600,4915198,2,0.096478833
sms,chain,2764800,5529598,0,0.103420208
sms,chain,2764800,5529598,1,0.108051729
sms,chain,2764800,5529598,2,0.106818000
sms,chain,3110400,6220798,0,0.119861833
sms,chain,3110400,6220798,1,0.123474417
sms,chain,3110400,6220798,2,0.122834666
sms,chain,3499200,6998398,0,0.142483875
sms,chain,3499200,6998398,1,0.151498667
sms,chain,3499200,6998398,2,0.141754459
sms,chain,3936600,7873198,0,0.161755625
sms,chain,3936600,7873198,1,0.161511708
sms,chain,3936600,7873198,2,0.161157500
sms,chain,4428675,8857348,0,0.186988334
sms,chain,4428675,8857348,1,0.195495084
sms,chain,4428675,8857348,2,0.189244375
sms,chain,4982260,9964518,0,0.218799959
sms,chain,4982260,9964518,1,0.226100208
sms,chain,4982260,9964518,2,0.219209917
sms,chain,5605043,11210084,0,0.252098333
sms,chain,5605043,11210084,1,0.250845292
sms,chain,5605043,11210084,2,0.266670833
sms,chain,6305674,12611346,0,0.309778375
sms,chain,6305674,12611346,1,0.298644834
sms,chain,6305674,12611346,2,0.309366375
sms,chain,7093884,14187766,0,0.343223250
sms,chain,7093884,14187766,1,0.337570584
sms,chain,7093884,14187766,2,0.338030042
sms,chain,7980620,15961238,0,0.390840583
sms,chain,7980620,15961238,1,0.397076083
sms,chain,7980620,15961238,2,0.396390167
sms,chain,8978198,17956394,0,0.453003083
sms,chain,8978198,17956394,1,0.456366542
sms,chain,8978198,17956394,2,0.448968709
sms,chain,10100473,20200944,0,0.523162334
sms,chain,10100473,20200944,1,0.514630792
sms,chain,10100473,20200944,2,0.520025583
sms,chain,11363033,22726064,0,0.598631833
sms,chain,11363033,22726064,1,0.593412542
sms,chain,11363033,22726064,2,0.594231583
sms,chain,12783413,25566824,0,0.669166208
sms,chain,12783413,25566824,1,0.667949958
sms,chain,12783413,25566824,2,0.669612250
sms,chain,14381340,28762678,0,0.762871583
sms,chain,14381340,28762678,1,0.759197500
sms,chain,14381340,28762678,2,0.756115541
sms,chain,16179008,32358014,0,0.859571959
sms,chain,16179008,32358014,1,0.856209125
sms,chain,16179008,32358014,2,0.855742917
sms,chain,18201384,36402766,0,0.983026416
sms,chain,18201384,36402766,1,1.065639250
sms,chain,18201384,36402766,2,0.992227167
sms,chain,20476557,40953112,0,1.145473584
sms,chain,20476557,40953112,1,1.127648959
sms,chain,20476557,40953112,2,1.138228834
