algo,type,n,m,trial,time
sms,clique,77,77,0,0.000037180
sms,clique,77,77,1,0.000037012
sms,clique,77,77,2,0.000037223
sms,clique,82,82,0,0.000037407
sms,clique,82,82,1,0.000037856
sms,clique,82,82,2,0.000037142
sms,clique,88,88,0,0.000037348
sms,clique,88,88,1,0.000037201
sms,clique,88,88,2,0.000037808
sms,clique,94,94,0,0.000037508
sms,clique,94,94,1,0.000037350
sms,clique,94,94,2,0.000037196
sms,clique,100,100,0,0.000037329
sms,clique,100,100,1,0.000037408
sms,clique,100,100,2,0.000037403
sms,clique,107,107,0,0.000038060
sms,clique,107,107,1,0.000037540
sms,clique,107,107,2,0.000037517
sms,clique,114,114,0,0.000037645
sms,clique,114,114,1,0.000037751
sms,clique,114,114,2,0.000037738
sms,clique,122,122,0,0.000037710
sms,clique,122,122,1,0.000037459
sms,clique,122,122,2,0.000037811
sms,clique,130,130,0,0.000037662
sms,clique,130,130,1,0.000037748
sms,clique,130,130,2,0.000037871
sms,clique,139,139,0,0.000037817
sms,clique,139,139,1,0.000037833
sms,clique,139,139,2,0.000037790
sms,clique,148,148,0,0.000037893
sms,clique,148,148,1,0.000037956
sms,clique,148,148,2,0.000038150
sms,clique,158,158,0,0.000038045
sms,clique,158,158,1,0.000038579
sms,clique,158,158,2,0.000038750
sms,clique,168,168,0,0.000038196
sms,clique,168,168,1,0.000038180
sms,clique,168,168,2,0.000038266
sms,clique,179,179,0,0.000038418
sms,clique,179,179,1,0.000038257
sms,clique,179,179,2,0.000038441
sms,clique,191,191,0,0.000038349
sms,clique,191,191,1,0.000038368
sms,clique,191,191,2,0.000038462
sms,clique,203,203,0,0.000038460
sms,clique,203,203,1,0.000038441
sms,clique,203,203,2,0.000038516
sms,clique,216,216,0,0.000038567
sms,clique,216,216,1,0.000038547
sms,clique,216,216,2,0.000038643
sms,clique,230,230,0,0.000038704
sms,clique,230,230,1,0.000038732
sms,clique,230,230,2,0.000038863
sms,clique,245,245,0,0.000038970
sms,clique,245,245,1,0.000038997
sms,clique,245,245,2,0.000039096
sms,clique,261,261,0,0.000039077
sms,clique,261,261,1,0.000039140
sms,clique,261,261,2,0.000039300
sms,clique,278,278,0,0.000039286
sms,clique,278,278,1,0.000039282
sms,clique,278,278,2,0.000039397
sms,clique,296,296,0,0.000039779
sms,clique,296,296,1,0.000039631
sms,clique,296,296,2,0.000039591
sms,clique,315,315,0,0.000039779
sms,clique,315,315,1,0.000039572
sms,clique,315,315,2,0.000039683
sms,clique,335,335,0,0.000039899
sms,clique,335,335,1,0.000040172
sms,clique,335,335,2,0.000041531
sms,clique,356,356,0,0.000040149
sms,clique,356,356,1,0.000040181
sms,clique,356,356,2,0.000040080
sms,clique,379,379,0,0.000040142
sms,clique,379,379,1,0.000040182
sms,clique,379,379,2,0.000040591
sms,clique,403,403,0,0.000040462
sms,clique,403,403,1,0.000040287
sms,clique,403,403,2,0.000040893
sms,clique,429,429,0,0.000042447
sms,clique,429,429,1,0.000040819
sms,clique,429,429,2,0.000040864
sms,clique,456,456,0,0.000041245
sms,clique,456,456,1,0.000041344
sms,clique,456,456,2,0.000041135
sms,clique,485,485,0,0.000041561
sms,clique,485,485,1,0.000041403
sms,clique,485,485,2,0.000041403
sms,clique,516,516,0,0.000041515
sms,clique,516,516,1,0.000041506
sms,clique,516,516,2,0.000041540
sms,clique,549,549,0,0.000041823
sms,clique,549,549,1,0.000042122
sms,clique,549,549,2,0.000042066
sms,clique,584,584,0,0.000042195
sms,clique,584,584,1,0.000042219
sms,clique,584,584,2,0.000042314
sms,clique,621,621,0,0.000042635
sms,clique,621,621,1,0.000042453
sms,clique,621,621,2,0.000042381
sms,clique,660,660,0,0.000042858
sms,clique,660,660,1,0.000042815
sms,clique,660,660,2,0.000042856
sms,clique,702,702,0,0.000043233
sms,clique,702,702,1,0.000043256
sms,clique,702,702,2,0.000043168
sms,clique,746,746,0,0.000043703
sms,clique,746,746,1,0.000043883
sms,clique,746,746,2,0.000043571
sms,clique,793,793,0,0.000043846
sms,clique,793,793,1,0.000044148
sms,clique,793,793,2,0.000044021
sms,clique,843,843,0,0.000044540
sms,clique,843,843,1,0.000045289
sms,clique,843,843,2,0.000044599
sms,clique,896,896,0,0.000044897
sms,clique,896,896,1,0.000044796
sms,clique,896,896,2,0.000044852
sms,clique,952,952,0,0.000045183
sms,clique,952,952,1,0.000045195
sms,clique,952,952,2,0.000045264
sms,clique,1012,1012,0,0.000045688
sms,clique,1012,1012,1,0.000045729
sms,clique,1012,1012,2,0.000045697
sms,clique,1076,1076,0,0.000046307
sms,clique,1076,1076,1,0.000046411
sms,clique,1076,1076,2,0.000046472
sms,clique,1144,1144,0,0.000046731
sms,clique,1144,1144,1,0.000046662
sms,clique,1144,1144,2,0.000046893
sms,clique,1216,1216,0,0.000047679
sms,clique,1216,1216,1,0.000047828
sms,clique,1216,1216,2,0.000047660
sms,clique,1292,1292,0,0.000048359
sms,clique,1292,1292,1,0.000048161
sms,clique,1292,1292,2,0.000048002
sms,clique,1373,1373,0,0.000048633
sms,clique,1373,1373,1,0.000048878
sms,clique,1373,1373,2,0.000048701
sms,clique,1459,1459,0,0.000049288
sms,clique,1459,1459,1,0.000049551
sms,clique,1459,1459,2,0.000049605
sms,clique,1551,1551,0,0.000050270
sms,clique,1551,1551,1,0.000050199
sms,clique,1551,1551,2,0.000050252
sms,clique,1648,1648,0,0.000050822
sms,clique,1648,1648,1,0.000050789
sms,clique,1648,1648,2,0.000050985
sms,clique,1751,1751,0,0.000051871
sms,clique,1751,1751,1,0.000051634
sms,clique,1751,1751,2,0.000051930
sms,clique,1861,1861,0,0.000052500
sms,clique,1861,1861,1,0.000052404
sms,clique,1861,1861,2,0.000052440
sms,clique,1978,1978,0,0.000053416
sms,clique,1978,1978,1,0.000053603
sms,clique,1978,1978,2,0.000053675
sms,clique,2102,2102,0,0.000054271
sms,clique,2102,2102,1,0.000054263
sms,clique,2102,2102,2,0.000054516
sms,clique,2234,2234,0,0.000055310
sms,clique,2234,2234,1,0.000055464
sms,clique,2234,2234,2,0.000055543
sms,clique,2374,2374,0,0.000056185
sms,clique,2374,2374,1,0.000056602
sms,clique,2374,2374,2,0.000056620
sms,clique,2523,2523,0,0.000057516
sms,clique,2523,2523,1,0.000057530
sms,clique,2523,2523,2,0.000057649
sms,clique,2681,2681,0,0.000058570
sms,clique,2681,2681,1,0.000059140
sms,clique,2681,2681,2,0.000058718
sms,clique,2849,2849,0,0.000060332
sms,clique,2849,2849,1,0.000059759
sms,clique,2849,2849,2,0.000060396
sms,clique,3028,3028,0,0.000061269
sms,clique,3028,3028,1,0.000061584
sms,clique,3028,3028,2,0.000061405
sms,clique,3218,3218,0,0.000062633
sms,clique,3218,3218,1,0.000062818
sms,clique,3218,3218,2,0.000062498
sms,clique,3420,3420,0,0.000064145
sms,clique,3420,3420,1,0.000064187
sms,clique,3420,3420,2,0.000064256
sms,clique,3634,3634,0,0.000066877
sms,clique,3634,3634,1,0.000066618
sms,clique,3634,3634,2,0.000066646
sms,clique,3862,3862,0,0.000068639
sms,clique,3862,3862,1,0.000068354
sms,clique,3862,3862,2,0.000068453
sms,clique,4104,4104,0,0.000069420
sms,clique,4104,4104,1,0.000069186
sms,clique,4104,4104,2,0.000069330
sms,clique,4361,4361,0,0.000071486
sms,clique,4361,4361,1,0.000071183
sms,clique,4361,4361,2,0.000071079
sms,clique,4634,4634,0,0.000073314
sms,clique,4634,4634,1,0.000073554
sms,clique,4634,4634,2,0.000073562
sms,clique,4924,4924,0,0.000076073
sms,clique,4924,4924,1,0.000075857
sms,clique,4924,4924,2,0.000076077
sms,clique,5232,5232,0,0.000079137
sms,clique,5232,5232,1,0.000078321
sms,clique,5232,5232,2,0.000078579
sms,clique,5559,5559,0,0.000080946
sms,clique,5559,5559,1,0.000080930
sms,clique,5559,5559,2,0.000081073
sms,clique,5907,5907,0,0.000084271
sms,clique,5907,5907,1,0.000084054
sms,clique,5907,5907,2,0.000084641
sms,clique,6277,6277,0,0.000088007
sms,clique,6277,6277,1,0.000086820
sms,clique,6277,6277,2,0.000087222
sms,clique,6670,6670,0,0.000089684
sms,clique,6670,6670,1,0.000090806
sms,clique,6670,6670,2,0.000090637
sms,clique,7087,7087,0,0.000094572
sms,clique,7087,7087,1,0.000093487
sms,clique,7087,7087,2,0.000093557
sms,clique,7530,7530,0,0.000099022
sms,clique,7530,7530,1,0.000099058
sms,clique,7530,7530,2,0.000102359
sms,clique,8001,8001,0,0.000106074
sms,clique,8001,8001,1,0.000102767
sms,clique,8001,8001,2,0.000103018
sms,clique,8502,8502,0,0.000109048
sms,clique,8502,8502,1,0.000108724
sms,clique,8502,8502,2,0.000107938
sms,clique,9034,9034,0,0.000114096
sms,clique,9034,9034,1,0.000113010
sms,clique,9034,9034,2,0.000113840
sms,clique,9599,9599,0,0.000120147
sms,clique,9599,9599,1,0.000119400
sms,clique,9599,9599,2,0.000119618
sms,clique,10199,10199,0,0.000124921
sms,clique,10199,10199,1,0.000125686
sms,clique,10199,10199,2,0.000124916
sms,clique,10837,10837,0,0.000132926
sms,clique,10837,10837,1,0.000132348
sms,clique,10837,10837,2,0.000130562
sms,clique,11515,11515,0,0.000138960
sms,clique,11515,11515,1,0.000139096
sms,clique,11515,11515,2,0.000138873
sms,clique,12235,12235,0,0.000145575
sms,clique,12235,12235,1,0.000145720
sms,clique,12235,12235,2,0.000146459
sms,clique,13000,13000,0,0.000157569
sms,clique,13000,13000,1,0.000159104
sms,clique,13000,13000,2,0.000158775
sms,clique,13813,13813,0,0.000168584
sms,clique,13813,13813,1,0.000169854
sms,clique,13813,13813,2,0.000169587
sms,clique,14677,14677,0,0.000180856
sms,clique,14677,14677,1,0.000180890
sms,clique,14677,14677,2,0.000181185
sms,clique,15595,15595,0,0.000192070
sms,clique,15595,15595,1,0.000193443
sms,clique,15595,15595,2,0.000194241
sms,clique,16570,16570,0,0.000205842
sms,clique,16570,16570,1,0.000204883
sms,clique,16570,16570,2,0.000206348
sms,clique,17606,17606,0,0.000220718
sms,clique,17606,17606,1,0.000220468
sms,clique,17606,17606,2,0.000219798
sms,clique,18707,18707,0,0.000235189
sms,clique,18707,18707,1,0.000236216
sms,clique,18707,18707,2,0.000237136
sms,clique,19877,19877,0,0.000251495
sms,clique,19877,19877,1,0.000251265
sms,clique,19877,19877,2,0.000250277
sms,clique,21120,21120,0,0.000263433
sms,clique,21120,21120,1,0.000268641
sms,clique,21120,21120,2,0.000266725
sms,clique,22440,22440,0,0.000277999
sms,clique,22440,22440,1,0.000283847
sms,clique,22440,22440,2,0.000284370
sms,clique,23843,23843,0,0.000298760
sms,clique,23843,23843,1,0.000295940
sms,clique,23843,23843,2,0.000300610
sms,clique,25334,25334,0,0.000308865
sms,clique,25334,25334,1,0.000308387
sms,clique,25334,25334,2,0.000306592
sms,clique,26918,26918,0,0.000326047
sms,clique,26918,26918,1,0.000327469
sms,clique,26918,26918,2,0.000327478
sms,clique,28601,28601,0,0.000349828
sms,clique,28601,28601,1,0.000348191
sms,clique,28601,28601,2,0.000349099
sms,clique,30389,30389,0,0.000370825
sms,clique,30389,30389,1,0.000369764
sms,clique,30389,30389,2,0.000368261
sms,clique,32289,32289,0,0.000394710
sms,clique,32289,32289,1,0.000393757
sms,clique,32289,32289,2,0.000393560
sms,clique,34308,34308,0,0.000413593
sms,clique,34308,34308,1,0.000416587
sms,clique,34308,34308,2,0.000412367
sms,clique,36453,36453,0,0.000442483
sms,clique,36453,36453,1,0.000440197
sms,clique,36453,36453,2,0.000437433
sms,clique,38732,38732,0,0.000472046
sms,clique,38732,38732,1,0.000467526
sms,clique,38732,38732,2,0.000470857
sms,clique,41153,41153,0,0.000501655
sms,clique,41153,41153,1,0.000502976
sms,clique,41153,41153,2,0.000501124
sms,clique,43726,43726,0,0.000533801
sms,clique,43726,43726,1,0.000533526
sms,clique,43726,43726,2,0.000534349
sms,clique,46459,46459,0,0.000568209
sms,clique,46459,46459,1,0.000566118
sms,clique,46459,46459,2,0.000569102
sms,clique,49363,49363,0,0.000603770
sms,clique,49363,49363,1,0.000604777
sms,clique,49363,49363,2,0.000600368
sms,clique,52449,52449,0,0.000642440
sms,clique,52449,52449,1,0.000642224
sms,clique,52449,52449,2,0.000643743
sms,clique,55728,55728,0,0.000680244
sms,clique,55728,55728,1,0.000684976
sms,clique,55728,55728,2,0.000684542
sms,clique,59211,59211,0,0.000727759
sms,clique,59211,59211,1,0.000726544
sms,clique,59211,59211,2,0.000727472
sms,clique,62912,62912,0,0.000771052
sms,clique,62912,62912,1,0.000771631
sms,clique,62912,62912,2,0.000771776
sms,clique,66844,66844,0,0.000814874
sms,clique,66844,66844,1,0.000820322
sms,clique,66844,66844,2,0.000817961
sms,clique,71022,71022,0,0.000869621
sms,clique,71022,71022,1,0.000866903
sms,clique,71022,71022,2,0.000867701
sms,clique,75461,75461,0,0.000924639
sms,clique,75461,75461,1,0.000924176
sms,clique,75461,75461,2,0.000923356
sms,clique,80178,80178,0,0.000981690
sms,clique,80178,80178,1,0.000983043
sms,clique,80178,80178,2,0.000981279
sms,clique,85190,85190,0,0.001044416
sms,clique,85190,85190,1,0.001043129
sms,clique,85190,85190,2,0.001043194
sms,clique,90515,90515,0,0.001114478
sms,clique,90515,90515,1,0.001106559
sms,clique,90515,90515,2,0.001110150
sms,clique,96173,96173,0,0.001181611
sms,clique,96173,96173,1,0.001180553
sms,clique,96173,96173,2,0.001182778
sms,clique,102184,102184,0,0.001256003
sms,clique,102184,102184,1,0.001255143
sms,clique,102184,102184,2,0.001256308
sms,clique,114957,114957,0,0.001412193
sms,clique,114957,114957,1,0.001414708
sms,clique,114957,114957,2,0.001421502
sms,clique,129327,129327,0,0.001603723
sms,clique,129327,129327,1,0.001602549
sms,clique,129327,129327,2,0.001603650
sms,clique,145493,145493,0,0.001809092
sms,clique,145493,145493,1,0.001804535
sms,clique,145493,145493,2,0.001805500
sms,clique,163680,163680,0,0.002041454
sms,clique,163680,163680,1,0.002037764
sms,clique,163680,163680,2,0.002043633
sms,clique,184140,184140,0,0.002306764
sms,clique,184140,184140,1,0.002387063
sms,clique,184140,184140,2,0.002300926
sms,clique,207158,207158,0,0.002608801
sms,clique,207158,207158,1,0.002595436
sms,clique,207158,207158,2,0.002596640
sms,clique,233053,233053,0,0.002942225
sms,clique,233053,233053,1,0.002953580
sms,clique,233053,233053,2,0.002949613
sms,clique,262185,262185,0,0.003344689
sms,clique,262185,262185,1,0.003347213
sms,clique,262185,262185,2,0.003337020
sms,clique,294959,294959,0,0.003852231
sms,clique,294959,294959,1,0.003796046
sms,clique,294959,294959,2,0.003819742
sms,clique,331829,331829,0,0.004331274
sms,clique,331829,331829,1,0.004294891
sms,clique,331829,331829,2,0.004311762
sms,clique,373308,373308,0,0.004902303
sms,clique,373308,373308,1,0.004891004
sms,clique,373308,373308,2,0.004917714
sms,clique,419972,419972,0,0.005596181
sms,clique,419972,419972,1,0.005603939
sms,clique,419972,419972,2,0.005608132
sms,clique,472469,472469,0,0.006383760
sms,clique,472469,472469,1,0.006380984
sms,clique,472469,472469,2,0.006361836
sms,clique,531528,531528,0,0.007231503
sms,clique,531528,531528,1,0.007260353
sms,clique,531528,531528,2,0.007398580
sms,clique,597969,597969,0,0.008390738
sms,clique,597969,597969,1,0.008304487
sms,clique,597969,597969,2,0.008251747
sms,clique,672716,672716,0,0.009413587
sms,clique,672716,672716,1,0.009389966
sms,clique,672716,672716,2,0.009407833
sms,clique,756806,756806,0,0.010795283
sms,clique,756806,756806,1,0.010769417
sms,clique,756806,756806,2,0.010671600
sms,clique,851407,851407,0,0.012137139
sms,clique,851407,851407,1,0.012204815
sms,clique,851407,851407,2,0.012234005
sms,clique,957833,957833,0,0.013973281
sms,clique,957833,957833,1,0.013947583
sms,clique,957833,957833,2,0.014067932
sms,clique,1077563,1077563,0,0.015737345
sms,clique,1077563,1077563,1,0.015847946
sms,clique,1077563,1077563,2,0.015733476
sms,clique,1212259,1212259,0,0.018210042
sms,clique,1212259,1212259,1,0.018669972
sms,clique,1212259,1212259,2,0.017997715
sms,clique,1363792,1363792,0,0.020881425
sms,clique,1363792,1363792,1,0.020982908
sms,clique,1363792,1363792,2,0.020705242
sms,clique,1534266,1534266,0,0.024054125
sms,clique,1534266,1534266,1,0.024159625
sms,clique,1534266,1534266,2,0.024490825
sms,clique,1726050,1726050,0,0.028645042
sms,clique,1726050,1726050,1,0.028874656
sms,clique,1726050,1726050,2,0.028788302
sms,clique,1941807,1941807,0,0.035843417
sms,clique,1941807,1941807,1,0.034570319
sms,clique,1941807,1941807,2,0.035292167
sms,clique,2184533,2184533,0,0.042916458
sms,clique,2184533,2184533,1,0.042599278
sms,clique,2184533,2184533,2,0.041574694
sms,clique,2457600,2457600,0,0.054498056
sms,clique,2457600,2457600,1,0.050768056
sms,clique,2457600,2457600,2,0.058076771
sms,clique,2764800,2764800,0,0.065433896
sms,clique,2764800,2764800,1,0.066355917
sms,clique,2764800,2764800,2,0.065325396
sms,clique,3110400,3110400,0,0.084606292
sms,clique,3110400,3110400,1,0.079171812
sms,clique,3110400,3110400,2,0.079738083
sms,clique,3499200,3499200,0,0.100260084
sms,clique,3499200,3499200,1,0.100742167
sms,clique,3499200,3499200,2,0.100154188
sms,clique,3936600,3936600,0,0.123469042
sms,clique,3936600,3936600,1,0.122117000
sms,clique,3936600,3936600,2,0.121478459
sms,clique,4428675,4428675,0,0.149886084
sms,clique,4428675,4428675,1,0.146762958
sms,clique,4428675,4428675,2,0.146174584
sms,clique,4982260,4982260,0,0.177674709
sms,clique,4982260,4982260,1,0.177664500
sms,clique,4982260,4982260,2,0.179661958
sms,clique,5605043,5605043,0,0.215036458
sms,clique,5605043,5605043,1,0.208229500
sms,clique,5605043,5605043,2,0.209008000
sms,clique,6305674,6305674,0,0.255733583
sms,clique,6305674,6305674,1,0.253830709
sms,clique,6305674,6305674,2,0.254719042
sms,clique,7093884,7093884,0,0.309373166
sms,clique,7093884,7093884,1,0.309136833
sms,clique,7093884,7093884,2,0.305013292
sms,clique,7980620,7980620,0,0.361555333
sms,clique,7980620,7980620,1,0.360324583
sms,clique,7980620,7980620,2,0.369945083
sms,clique,8978198,8978198,0,0.415031305
sms,clique,8978198,8978198,1,0.412806736
sms,clique,8978198,8978198,2,0.421168625
sms,clique,10100473,10100473,0,0.488343875
sms,clique,10100473,10100473,1,0.485057541
sms,clique,10100473,10100473,2,0.484219708
sms,clique,11363033,11363033,0,0.564171583
sms,clique,11363033,11363033,1,0.554360459
sms,clique,11363033,11363033,2,0.558808292
sms,clique,12783413,12783413,0,0.648503500
sms,clique,12783413,12783413,1,0.647979709
sms,clique,12783413,12783413,2,0.652877958
sms,clique,14381340,14381340,0,0.761160666
sms,clique,14381340,14381340,1,0.749129375
sms,clique,14381340,14381340,2,0.756243709
sms,clique,16179008,16179008,0,0.880655000
sms,clique,16179008,16179008,1,0.877536791
sms,clique,16179008,16179008,2,0.865648792
sms,clique,18201384,18201384,0,1.001102791
sms,clique,18201384,18201384,1,0.992392000
sms,clique,18201384,18201384,2,0.989201792
sms,clique,20476557,20476557,0,1.122186250
sms,clique,20476557,20476557,1,1.119066708
sms,clique,20476557,20476557,2,1.134339792
